,row_#,cocstate,coc,coc_id,hudnum,status,year,organization_id,organization_name,hmis_org_id,project_id,project_name,hmis_project_id,hic_date,project_type,bed_type,geo_code,inventory_type,beginsoperationswithinyear,target_population,mc_kinney-vento,mckinneyventoesg,mckinneyventoesges,mckinneyventoesgrrh,mckinneyventococ,mckinneyventococsh,mckinneyventococth,mckinneyventococpsh,mckinneyventococrrh,mckinneyventococsro,mckinneyventospc,mckinneyventos8,mckinneyventoshp,federalfunding,federalfundingvash,federalfundingssvf,federalfundinggpd,federalfundinggpdbh,federalfundinggpdld,federalfundinggpdhh,federalfundinggpdct,federalfundinggpdsith,federalfundinggpdtp,federalfundinghchv,federalfundinghchvcrs,federalfundinghchvsh,federalfundingcwt,federalfundingbcp,federalfundingtlp,federalfundingmgh,federalfundingrhydp,federalfundinghopwa,federalfundinghopwahmv,federalfundinghopwaph,federalfundinghopwastsf,federalfundinghopwath,federalfundingpih,federalfundingother,federalfundingotherspecify,housingtype,victim_service_provider,address1,address2,city,state,zip,beds_hh_w_children,units_hh_w_children,hmis_beds_hh_w_children,veteran_beds_hh_w_children,youth_beds_hh_w_children,ch_beds_hh_w_children,beds_hh_wo_children,hmis_beds_hh_wo_children,veteran_beds_hh_wo_children,youth_beds_hh_wo_children,ch_beds_hh_wo_children,beds_hh_w_only_children,hmis_beds_hh_w_only_children,ch_beds_hh_w_only_children,year-round_beds,dv_beds,total_seasonal_beds,seasonal_beds_available_in_hmis,availability_start_date,availability_end_date,ov_beds,hmis_ov_beds,pit_count,total_beds,updated_on,mergeddefunctyear,questionusesdescriptorelements,questiondesirestousedescriptorelements,notes,projectnotes,sandyrelated,sandyrelatednote
5425,374037,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118043,CES RRH Individuals SPA 5,2003,2019-01-23 00:00:00,RRH,,63384,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,1751 CLOVERFIELD BLVD.,,SANTA MONICA,CA,90404.0,0.0,0.0,0.0,0.0,0.0,,12.0,12.0,0.0,0.0,,0.0,0.0,,12,,,,,,,,12.0,12,2019-04-15 02:13:41,,1,,,SPA 5,0,
5426,374045,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118049,Cloverfield Daybreak Emergency Shelter,3295,2019-01-23 00:00:00,ES,F,63384,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1751 CLOVERFIELD BLVD.,,SANTA MONICA,CA,90404.0,0.0,0.0,0.0,0.0,0.0,,30.0,0.0,0.0,0.0,,0.0,0.0,,30,,0.0,0.0,,,0.0,0.0,28.0,30,2019-04-15 02:35:25,,1,,,SPA 5,0,
5427,374227,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118053,DHS 127th Street Apartments,2795,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,548 W. 127TH ST.,,LOS ANGELES,CA,90044.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,,,,,,,,44.0,44,2019-04-15 03:20:02,,1,,,SPA 8,0,
5428,374233,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118057,DHS Interim Housing SOLAR,1638,2019-01-23 00:00:00,ES,F,60804,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,4200 E. COMPTON BLVD.,,COMPTON,CA,90221.0,0.0,0.0,0.0,0.0,0.0,,38.0,38.0,0.0,0.0,,0.0,0.0,,38,,0.0,0.0,,,0.0,0.0,31.0,38,2019-04-18 00:53:18,,1,,,SPA 6,0,
5429,374237,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118059,DMH Interim Housing Cloverfield/Daybreak,3186,2019-01-23 00:00:00,ES,F,63384,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1751 CLOVERFIELD BLVD.,,SANTA MONICA,CA,90404.0,0.0,0.0,0.0,0.0,0.0,,9.0,9.0,0.0,0.0,,0.0,0.0,,9,,0.0,0.0,,,0.0,0.0,8.0,9,2019-04-15 15:35:49,,1,,,SPA 5,0,
5430,374373,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118084,DMH Interim Housing Samoshel,1487,2019-01-23 00:00:00,ES,F,63384,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,505 OLYMPIC BLVD.,,SANTA MONICA,CA,90401.0,0.0,0.0,0.0,0.0,0.0,,10.0,10.0,0.0,0.0,,0.0,0.0,,10,,0.0,0.0,,,0.0,0.0,11.0,10,2019-04-15 15:50:34,,1,,,SPA 5,0,
5431,374378,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118089,DMH Interim Housing The Village,3058,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,527 CROCKER ST.,,LOS ANGELES,CA,90013.0,0.0,0.0,0.0,0.0,0.0,,7.0,7.0,0.0,0.0,,0.0,0.0,,7,,0.0,0.0,,,0.0,0.0,7.0,7,2019-04-15 16:28:37,,1,,,SPA 4,0,
5432,374647,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118141,El Puente Lot 5 Interim Housing,2861,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,711 N. ALAMEDA ST.,,LOS ANGELES,CA,90012.0,0.0,0.0,0.0,0.0,0.0,,45.0,45.0,0.0,0.0,,0.0,0.0,,45,,0.0,0.0,,,0.0,0.0,39.0,45,2019-04-15 19:23:04,,1,,,SPA 6,0,
5433,374649,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118142,Harm Reduction Emergency Shelter,2284,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,0,,,,,,,0,,,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0,0,,Site-based â€“ single site,0,527 S. SAN PEDRO ST.,,LOS ANGELES,CA,90013.0,0.0,0.0,0.0,0.0,0.0,,16.0,16.0,0.0,0.0,,0.0,0.0,,16,,0.0,0.0,,,0.0,0.0,9.0,16,2019-07-22 17:59:40,,1,,,SPA 4,0,
5434,374651,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,111879,HAUS,1288,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,527 S. SAN PEDRO ST.,,LOS ANGELES,CA,90057.0,0.0,0.0,0.0,0.0,0.0,,25.0,25.0,0.0,0.0,,0.0,0.0,,25,,0.0,0.0,,,0.0,0.0,26.0,25,2019-04-15 19:36:05,,1,,,SPA 4,0,
5435,374694,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118145,Housing for Health Tiki Apartment,3128,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,7308 MARBRISA AVE.,,HUNTINGTON PARK,CA,90255.0,13.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,,,,,,,,48.0,48,2019-04-15 21:19:20,,1,,,SPA 6,0,
5436,374552,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118095,Interim Housing Turning Point,3200,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1447 16TH ST.,,LOS ANGELES,CA,90404.0,0.0,0.0,0.0,0.0,0.0,,55.0,0.0,0.0,0.0,,0.0,0.0,,55,,0.0,0.0,,,0.0,0.0,49.0,55,2019-04-15 19:23:49,,1,,,SPA 5,0,
5437,374231,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118056,PBV 127th Street Apartments,2794,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,548 W. 127TH ST.,,LOS ANGELES,CA,90044.0,2.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,,,,,,,,41.0,41,2019-04-15 03:22:17,,1,,,SPA 8,0,
5438,374770,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118183,PBV El Segundo Apartments,2793,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,535 W. EL SEGUNDO BLVD.,,LOS ANGELES,CA,90061.0,53.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,,,,,,,,53.0,53,2019-04-23 22:38:54,,1,,,SPA 8,0,
5439,374848,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118189,PBV Mosaic Gardens at Westlake,2796,2019-01-23 00:00:00,PSH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,111 S. LUCAS AVE.,,LOS ANGELES,CA,90026.0,56.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,,,,,,,,97.0,97,2019-04-16 00:19:46,,1,,,SPA 4,0,
5440,374047,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,41832,The People Concern,37,118050,Samoshel Transitional Program,3185,2019-01-23 00:00:00,TH,,63384,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,505 OLYMPIC BLVD.,,SANTA MONICA,CA,90401.0,0.0,0.0,0.0,0.0,0.0,,70.0,0.0,0.0,0.0,,0.0,0.0,,70,,,,,,,,41.0,70,2019-04-15 02:47:58,,1,,,SPA 5,0,
5441,373929,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117990,Alegria,2064,2019-01-23 00:00:00,TH,,62118,C,,HIV,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,0,,,,,,,0,,,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,0,,Site-based â€“ single site,0,2737 SUNSET BLVD.,,LOS ANGELES,CA,90026.0,49.0,16.0,49.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,49,,,,,,,,43.0,49,2019-04-15 18:38:10,,1,,,SPA 4,0,
5442,373934,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,55496,Bell Shelter Transitional Housing,2129,2019-01-23 00:00:00,TH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,20.0,20.0,0.0,0.0,,0.0,0.0,,20,,,,,,,,12.0,20,2019-04-14 21:57:45,,1,,,SPA 7,0,
5443,373937,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111892,Bell Shelter Year Round Crisis Housing Program,2372,2019-01-23 00:00:00,ES,F,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,50.0,50.0,0.0,0.0,,0.0,0.0,,50,,0.0,0.0,,,0.0,0.0,47.0,50,2019-04-14 22:01:37,,1,,,SPA 7,0,
5444,373957,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111903,CES Bridge Housing Program Bell,2569,2019-01-23 00:00:00,ES,F,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,43.0,43.0,0.0,0.0,,0.0,0.0,,43,,0.0,0.0,,,0.0,0.0,45.0,43,2019-04-14 22:40:14,,1,,,SPA 7,0,
5445,373905,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117972,CES Bridge Housing Program Reserved,1495,2019-01-23 00:00:00,ES,F,69037,C,,,1.0,1,1.0,0.0,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,15.0,15.0,0.0,0.0,,0.0,0.0,,15,,0.0,0.0,,,0.0,0.0,14.0,15,2019-04-14 20:51:10,,1,,,SPA 7,0,
5446,373953,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111901,CES Bridge Housing Program Way In Youth,2539,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5939 HOLLYWOOD BLVD.,,LOS ANGELES,CA,90028.0,0.0,0.0,0.0,0.0,0.0,,7.0,7.0,0.0,7.0,,0.0,0.0,,7,,0.0,0.0,,,0.0,0.0,7.0,7,2019-04-14 22:30:48,,1,,,SPA 4,0,
5447,373920,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111890,CES Crisis Housing Program Bell,1997,2019-01-23 00:00:00,ES,F,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,7.0,7.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,7,,0.0,0.0,,,0.0,0.0,7.0,7,2019-04-14 21:27:18,,1,,,SPA 7,0,
5448,373926,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111891,CES Crisis Housing Way In Youth,1998,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5939 HOLLYWOOD BLVD.,,LOS ANGELES,CA,90028.0,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,0.0,5.0,,0.0,0.0,,5,,0.0,0.0,,,0.0,0.0,5.0,5,2019-04-14 21:32:57,,1,,,SPA 4,0,
5449,373976,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118002,CES Transitional Housing SPA 1,2804,2019-01-23 00:00:00,TH,,61914,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,44349 LOWTREE AVE.,,LANCASTER,CA,93534.0,0.0,0.0,0.0,0.0,0.0,,11.0,11.0,0.0,11.0,,0.0,0.0,,11,,,,,,,,4.0,11,2019-04-14 23:32:11,,1,,,SPA 1,0,
5450,373973,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118001,CES Transitional Housing SPA 5,2803,2019-01-23 00:00:00,TH,,63384,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1533 4TH ST.,,SANTA MONICA,CA,90401.0,0.0,0.0,0.0,0.0,0.0,,12.0,12.0,0.0,12.0,,0.0,0.0,,12,,,,,,,,10.0,12,2019-04-14 23:23:40,,1,,,SPA 5,0,
5451,373993,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118012,DHS Interim Housing Lilly's Place,2961,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1311 WESTLAKE AVE.,,LOS ANGELES,CA,90006.0,32.0,10.0,32.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,32,,0.0,0.0,,,0.0,0.0,12.0,32,2019-04-14 23:58:52,,1,,,SPA 4,0,
5452,374001,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118017,DMH Interim Housing Bell Shelter,3203,2019-01-23 00:00:00,ES,F,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,85.0,85.0,0.0,0.0,,0.0,0.0,,85,,0.0,0.0,,,0.0,0.0,84.0,85,2019-04-18 01:05:07,,1,,,SPA 7,0,
5453,373889,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117963,DMH Interim Housing Zahn,1350,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,832 W. JAMES M. WOOD BLVD.,,LOS ANGELES,CA,90015.0,36.0,12.0,36.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,36,,0.0,0.0,,,0.0,0.0,39.0,36,2019-04-14 19:52:04,,1,,,SPA 4,0,
5454,373990,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118010,Enhanced Emergency Shelter Program The Way In,2807,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5939 HOLLYWOOD BLVD.,,LOS ANGELES,CA,90028.0,0.0,0.0,0.0,0.0,0.0,,10.0,10.0,0.0,10.0,,0.0,0.0,,10,,0.0,0.0,,,0.0,0.0,10.0,10,2019-04-18 01:02:35,,1,,,SPA 4,0,
5455,373893,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117966,SSVF RRH 12CA017,1362,2019-01-23 00:00:00,RRH,,62088,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,1,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,180 E. OCEAN BLVD.,STE. 500,LONG BEACH,CA,90802.0,5.0,1.0,5.0,5.0,0.0,,18.0,18.0,18.0,0.0,,0.0,0.0,,23,,,,,,,,23.0,23,2019-04-16 22:50:08,,1,,,SPA 8,0,
5456,373904,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117971,SSVF RRH 18CA419,1473,2019-01-23 00:00:00,RRH,,62088,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,1,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Tenant-based â€“ scattered site,0,180 E. OCEAN BLVD.,STE. 500,LONG BEACH,CA,90802.0,2.0,1.0,2.0,2.0,0.0,,47.0,47.0,47.0,0.0,,0.0,0.0,,49,,,,,,,,49.0,49,2019-04-14 20:47:16,,1,,,SPA 8,0,
5457,373917,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117983,The Way In Youth Transitional Housing,1956,2019-01-23 00:00:00,TH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ clustered / multiple sites,0,5939 HOLLYWOOD BLVD.,,LOS ANGELES,CA,90028.0,0.0,0.0,0.0,0.0,0.0,,24.0,24.0,0.0,24.0,,0.0,0.0,,24,,,,,,,,22.0,24,2019-04-14 21:23:19,,1,,,SPA 4,0,
5458,373947,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111894,TSA FSC Whittier Crisis Housing,2411,2019-01-23 00:00:00,ES,F,64074,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,7926 PICKERING AVE.,,WHITTIER,CA,90606.0,26.0,9.0,26.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,26,,,,,,,,26.0,26,2019-04-14 22:22:59,,1,,,SPA 7,0,
5459,373951,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111896,TSA FSC Zahn Memorial Center Bridge Housing,2412,2019-01-23 00:00:00,ES,F,62118,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,832 W. JAMES M. WOOD BLVD.,,Los Angeles,CA,90015.0,18.0,9.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,18,,0.0,0.0,,,0.0,0.0,22.0,18,2019-04-14 22:27:06,,1,,,SPA 4,0,
5460,373965,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117996,VA Bridge Housing Program,2607,2019-01-23 00:00:00,TH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,25.0,25.0,25.0,0.0,,0.0,0.0,,25,,,,,,,,12.0,25,2019-04-14 23:06:20,,1,,,SPA 7,0,
5461,373980,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118005,VA Bridge Housing Program Hope Harbor,2805,2019-01-23 00:00:00,TH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3107 S. GRAND AVE.,,LOS ANGELES,CA,90007.0,0.0,0.0,0.0,0.0,0.0,,10.0,10.0,10.0,0.0,,0.0,0.0,,10,,,,,,,,7.0,10,2019-07-30 16:56:17,,1,,,SPA 6,0,
5462,373969,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117998,VA Clinical Treatment,2609,2019-01-23 00:00:00,TH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,40.0,40.0,40.0,0.0,,0.0,0.0,,40,,,,,,,,30.0,40,2019-04-14 23:11:14,,1,,,SPA 7,0,
5463,373907,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117974,VA Clinical Treatment Hope Harbor,1916,2019-01-23 00:00:00,TH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,3107 S. GRAND AVE.,,LOS ANGELES,CA,90007.0,0.0,0.0,0.0,0.0,0.0,,15.0,15.0,15.0,0.0,,0.0,0.0,,15,,,,,,,,15.0,15,2019-04-16 22:51:24,,1,,,SPA 6,0,
5464,373962,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,117994,VA Low Demand Safe Haven,2606,2019-01-23 00:00:00,SH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,,,,,,,23.0,23.0,23.0,0.0,,0.0,0.0,,23,,,,,,,,16.0,23,2019-04-14 22:48:56,,1,,,SPA 7,0,
5465,373959,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111899,VA Service Intensive Transitional Housing,2605,2019-01-23 00:00:00,TH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,90.0,90.0,90.0,0.0,,0.0,0.0,,90,,,,,,,,82.0,90,2019-04-14 22:42:55,,1,,,SPA 7,0,
5466,373955,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,111895,VA Transitional Housing Westwood,2544,2019-01-23 00:00:00,OPH,,62118,C,,,0.0,0,,,0,,,,,,0,0,0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,1401 S. SEPULVEDA BLVD.,,LOS ANGELES,CA,90025.0,20.0,10.0,20.0,20.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,20,,,,,,,,17.0,20,2019-04-19 05:15:10,,1,,,SPA 5,0,
5467,374000,CA,Los Angeles City & County CoC,1220,CA-600,Submitted,2019,9724,The Salvation Army,66,118016,Wellness Center Transitional Housing,3188,2019-01-23 00:00:00,TH,,69037,C,,,0.0,0,,,0,,,,,,0,0,0,0.0,0,0,0,,,,,,,0,,,0,0,0,0,0,0,,,,,0,0,,Site-based â€“ single site,0,5600 RICKENBACKER RD.,,BELL,CA,90201.0,0.0,0.0,0.0,0.0,0.0,,75.0,0.0,30.0,0.0,,0.0,0.0,,75,,,,,,,,44.0,75,2019-04-16 23:11:48,,1,,,SPA 7,0,
